Tanggal,Bahan_pangan,Daerah,Harga_lag_1,Harga_lag_7,Harga_lag_30,Google_trends,Harga
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Tengah,17820,17820,17530,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,20270,20320,20250,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Utara,19370,19240,18980,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kepulauan Bangka Belitung,16750,16620,16380,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kepulauan Riau,16990,16870,16770,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Lampung,17230,17180,16850,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Maluku Utara,21630,21410,20940,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Maluku,19600,19620,19860,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Nusa Tenggara Barat,18540,18540,18330,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Nusa Tenggara Timur,19490,19770,19500,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Papua Barat,24310,25300,24840,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Papua,19910,19910,20150,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Riau,17250,17180,17240,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Barat,19250,18860,18650,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Selatan,17770,17780,17670,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Tengah,19280,19410,19160,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Tenggara,20040,20100,20370,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Utara,17160,17100,17270,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sumatera Barat,17730,17740,17760,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,17210,17170,17130,0,0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sumatera Utara,18100,18270,17920,0,0
2024-10-01,Telur Ayam Ras,Aceh,25690,25590,25670,0,0
2024-10-01,Telur Ayam Ras,Bali,26980,27110,26640,0,0
2024-10-01,Telur Ayam Ras,Banten,26350,26280,26090,0,0
2024-10-01,Telur Ayam Ras,Bengkulu,25890,25850,26270,0,0
2024-10-01,Telur Ayam Ras,DI Yogyakarta,25070,25780,25420,0,0
2024-10-01,Telur Ayam Ras,DKI Jakarta,27640,27650,27040,0,0
2024-10-01,Telur Ayam Ras,Gorontalo,32030,31840,31290,0,0
2024-10-01,Telur Ayam Ras,Jambi,26910,27190,27070,0,0
2024-10-01,Telur Ayam Ras,Jawa Barat,26840,26580,26410,0,0
2024-10-01,Telur Ayam Ras,Jawa Tengah,25530,25560,25610,0,0
2024-10-01,Telur Ayam Ras,Jawa Timur,25350,25380,24880,0,0
2024-10-01,Telur Ayam Ras,Kalimantan Barat,29240,29520,30520,0,0
2024-10-01,Telur Ayam Ras,Kalimantan Selatan,28310,28150,28580,0,0
2024-10-01,Telur Ayam Ras,Kalimantan Tengah,30820,30820,30940,0,0
2024-10-01,Telur Ayam Ras,Kalimantan Timur,31580,31330,31980,0,0
2024-10-01,Telur Ayam Ras,Kalimantan Utara,34340,33640,32240,0,0
2024-10-01,Telur Ayam Ras,Kepulauan Bangka Belitung,29730,29640,29770,0,0
2024-10-01,Telur Ayam Ras,Kepulauan Riau,31520,31340,31730,0,0
2024-10-01,Telur Ayam Ras,Lampung,26800,26500,27140,0,0
2024-10-01,Telur Ayam Ras,Maluku Utara,34020,33330,33720,0,0
2024-10-01,Telur Ayam Ras,Maluku,35080,34580,36710,0,0
2024-10-01,Telur Ayam Ras,Nusa Tenggara Barat,30670,30650,31320,0,0
2024-10-01,Telur Ayam Ras,Nusa Tenggara Timur,30470,31140,32310,0,0
2024-10-01,Telur Ayam Ras,Papua Barat,39810,40850,40100,0,0
2024-10-01,Telur Ayam Ras,Papua,37400,36420,36880,0,0
2024-10-01,Telur Ayam Ras,Riau,27080,27210,27430,0,0
2024-10-01,Telur Ayam Ras,Sulawesi Barat,28240,29160,26380,0,0
2024-10-01,Telur Ayam Ras,Sulawesi Selatan,26560,26650,24440,0,0
2024-10-01,Telur Ayam Ras,Sulawesi Tengah,28350,28170,29040,0,0
2024-10-01,Telur Ayam Ras,Sulawesi Tenggara,29000,28560,28080,0,0
2024-10-01,Telur Ayam Ras,Sulawesi Utara,31120,30980,31220,0,0
2024-10-01,Telur Ayam Ras,Sumatera Barat,28680,28510,28780,0,0
2024-10-01,Telur Ayam Ras,Sumatera Selatan,25960,26110,25960,0,0
2024-10-01,Telur Ayam Ras,Sumatera Utara,27640,27720,27840,0,0
2024-10-01,Tepung Terigu (Curah),Aceh,10680,10690,10720,0,0
2024-10-01,Tepung Terigu (Curah),Bali,10350,10290,10310,0,0
2024-10-01,Tepung Terigu (Curah),Banten,10030,10180,10130,0,0
2024-10-01,Tepung Terigu (Curah),Bengkulu,10670,10670,10720,0,0
2024-10-01,Tepung Terigu (Curah),DI Yogyakarta,8780,8780,9050,0,0
2024-10-01,Tepung Terigu (Curah),DKI Jakarta,10160,10320,10160,0,0
2024-10-01,Tepung Terigu (Curah),Gorontalo,10190,10120,10140,0,0
2024-10-01,Tepung Terigu (Curah),Jambi,10000,10000,10170,0,0
2024-10-01,Tepung Terigu (Curah),Jawa Barat,10240,10200,10170,0,0
2024-10-01,Tepung Terigu (Curah),Jawa Tengah,9310,9310,9320,0,0
2024-10-01,Tepung Terigu (Curah),Jawa Timur,9450,9570,9500,0,0
2024-10-01,Tepung Terigu (Curah),Kalimantan Barat,11300,11290,11480,0,0
2024-10-01,Tepung Terigu (Curah),Kalimantan Selatan,9380,9430,9620,0,0
2024-10-01,Tepung Terigu (Curah),Kalimantan Tengah,10210,10270,10250,0,0
2024-10-01,Tepung Terigu (Curah),Kalimantan Timur,10110,10090,10110,0,0
2024-10-01,Tepung Terigu (Curah),Kalimantan Utara,12000,12000,11290,0,0
2024-10-01,Tepung Terigu (Curah),Kepulauan Bangka Belitung,10520,10520,10520,0,0
2024-10-01,Tepung Terigu (Curah),Kepulauan Riau,10500,9990,10220,0,0
2024-10-01,Tepung Terigu (Curah),Lampung,10630,10650,10820,0,0
2024-10-01,Tepung Terigu (Curah),Maluku Utara,12480,12380,12440,0,0
2024-10-01,Tepung Terigu (Curah),Maluku,12490,12390,12340,0,0
2024-10-01,Tepung Terigu (Curah),Nusa Tenggara Barat,9450,9450,9530,0,0
2024-10-01,Tepung Terigu (Curah),Nusa Tenggara Timur,10550,10560,10780,0,0
2024-10-01,Tepung Terigu (Curah),Papua Barat,12960,13210,13210,0,0
2024-10-01,Tepung Terigu (Curah),Papua,12450,12450,12450,0,0
2024-10-01,Tepung Terigu (Curah),Riau,10610,10570,10720,0,0
2024-10-01,Tepung Terigu (Curah),Sulawesi Barat,9540,9280,9150,0,0
2024-10-01,Tepung Terigu (Curah),Sulawesi Selatan,9260,9190,9210,0,0
2024-10-01,Tepung Terigu (Curah),Sulawesi Tengah,10270,10250,10240,0,0
2024-10-01,Tepung Terigu (Curah),Sulawesi Tenggara,9620,9760,9800,0,0
2024-10-01,Tepung Terigu (Curah),Sulawesi Utara,10690,10760,10840,0,0
2024-10-01,Tepung Terigu (Curah),Sumatera Barat,9920,9780,9800,0,0
2024-10-01,Tepung Terigu (Curah),Sumatera Selatan,8960,8940,9020,0,0
2024-10-01,Tepung Terigu (Curah),Sumatera Utara,10640,10580,10730,0,0
2024-10-02,Bawang Merah,Aceh,0,28110,26730,0,0
2024-10-02,Bawang Merah,Bali,0,24300,23580,0,0
2024-10-02,Bawang Merah,Banten,0,26140,25010,0,0
2024-10-02,Bawang Merah,Bengkulu,0,26890,24330,0,0
2024-10-02,Bawang Merah,DI Yogyakarta,0,22390,19970,0,0
2024-10-02,Bawang Merah,DKI Jakarta,0,28230,30610,0,0
2024-10-02,Bawang Merah,Gorontalo,0,33920,24410,0,0
2024-10-02,Bawang Merah,Jambi,0,24830,20620,0,0
2024-10-02,Bawang Merah,Jawa Barat,0,24730,23890,0,0
2024-10-02,Bawang Merah,Jawa Tengah,0,23390,22210,0,0
2024-10-02,Bawang Merah,Jawa Timur,0,21620,20010,0,0
2024-10-02,Bawang Merah,Kalimantan Barat,0,30460,28700,0,0
2024-10-02,Bawang Merah,Kalimantan Selatan,0,25680,23330,0,0
2024-10-02,Bawang Merah,Kalimantan Tengah,0,29110,27020,0,0
2024-10-02,Bawang Merah,Kalimantan Timur,0,33240,31850,0,0
2024-10-02,Bawang Merah,Kalimantan Utara,0,36180,33570,0,0
2024-10-02,Bawang Merah,Kepulauan Bangka Belitung,0,29300,26810,0,0
2024-10-02,Bawang Merah,Kepulauan Riau,0,35710,34860,0,0
2024-10-02,Bawang Merah,Lampung,0,23410,20880,0,0
2024-10-02,Bawang Merah,Maluku Utara,0,49210,47330,0,0
2024-10-02,Bawang Merah,Maluku,0,37070,32780,0,0
2024-10-02,Bawang Merah,Nusa Tenggara Barat,0,20940,18850,0,0
2024-10-02,Bawang Merah,Nusa Tenggara Timur,0,20100,19570,0,0
2024-10-02,Bawang Merah,Papua Barat,0,46200,48340,0,0
2024-10-02,Bawang Merah,Papua,0,48790,46420,0,0
2024-10-02,Bawang Merah,Riau,0,28270,24290,0,0
2024-10-02,Bawang Merah,Sulawesi Barat,0,31680,22540,0,0
2024-10-02,Bawang Merah,Sulawesi Selatan,0,26990,21860,0,0
2024-10-02,Bawang Merah,Sulawesi Tengah,0,34220,28390,0,0
2024-10-02,Bawang Merah,Sulawesi Tenggara,0,30970,28660,0,0
2024-10-02,Bawang Merah,Sulawesi Utara,0,36310,30830,0,0
2024-10-02,Bawang Merah,Sumatera Barat,0,25970,19810,0,0
2024-10-02,Bawang Merah,Sumatera Selatan,0,25460,22220,0,0
2024-10-02,Bawang Merah,Sumatera Utara,0,26120,24040,0,0
2024-10-02,Bawang Putih Bonggol,Aceh,0,39190,38890,0,0
2024-10-02,Bawang Putih Bonggol,Bali,0,35870,35750,0,0
2024-10-02,Bawang Putih Bonggol,Banten,0,39170,38980,0,0
2024-10-02,Bawang Putih Bonggol,Bengkulu,0,39490,38860,0,0
2024-10-02,Bawang Putih Bonggol,DI Yogyakarta,0,36170,34940,0,0
2024-10-02,Bawang Putih Bonggol,DKI Jakarta,0,40000,40520,0,0
2024-10-02,Bawang Putih Bonggol,Gorontalo,0,45210,43500,0,0
2024-10-02,Bawang Putih Bonggol,Jambi,0,37560,36550,0,0
2024-10-02,Bawang Putih Bonggol,Jawa Barat,0,38500,38550,0,0
2024-10-02,Bawang Putih Bonggol,Jawa Tengah,0,36140,35610,0,0
2024-10-02,Bawang Putih Bonggol,Jawa Timur,0,35000,34890,0,0
2024-10-02,Bawang Putih Bonggol,Kalimantan Barat,0,38280,37150,0,0
2024-10-02,Bawang Putih Bonggol,Kalimantan Selatan,0,37640,37730,0,0
2024-10-02,Bawang Putih Bonggol,Kalimantan Tengah,0,39830,38580,0,0
2024-10-02,Bawang Putih Bonggol,Kalimantan Timur,0,42470,42180,0,0
2024-10-02,Bawang Putih Bonggol,Kalimantan Utara,0,43540,43020,0,0
2024-10-02,Bawang Putih Bonggol,Kepulauan Bangka Belitung,0,39810,39890,0,0
2024-10-02,Bawang Putih Bonggol,Kepulauan Riau,0,34270,35300,0,0
2024-10-02,Bawang Putih Bonggol,Lampung,0,36760,36900,0,0
2024-10-02,Bawang Putih Bonggol,Maluku Utara,0,53890,54580,0,0
2024-10-02,Bawang Putih Bonggol,Maluku,0,44830,44910,0,0
2024-10-02,Bawang Putih Bonggol,Nusa Tenggara Barat,0,37970,38540,0,0
2024-10-02,Bawang Putih Bonggol,Nusa Tenggara Timur,0,41690,40940,0,0
2024-10-02,Bawang Putih Bonggol,Papua Barat,0,47020,51470,0,0
2024-10-02,Bawang Putih Bonggol,Papua,0,51560,50530,0,0
2024-10-02,Bawang Putih Bonggol,Riau,0,38150,37910,0,0
2024-10-02,Bawang Putih Bonggol,Sulawesi Barat,0,40310,40660,0,0
2024-10-02,Bawang Putih Bonggol,Sulawesi Selatan,0,40370,40130,0,0
2024-10-02,Bawang Putih Bonggol,Sulawesi Tengah,0,45340,45640,0,0
2024-10-02,Bawang Putih Bonggol,Sulawesi Tenggara,0,45820,43960,0,0
2024-10-02,Bawang Putih Bonggol,Sulawesi Utara,0,45810,46000,0,0
2024-10-02,Bawang Putih Bonggol,Sumatera Barat,0,38760,38970,0,0
2024-10-02,Bawang Putih Bonggol,Sumatera Selatan,0,37240,36830,0,0
2024-10-02,Bawang Putih Bonggol,Sumatera Utara,0,38260,38500,0,0
2024-10-02,Beras Medium,Aceh,0,13430,13490,0,0
2024-10-02,Beras Medium,Bali,0,14080,14030,0,0
2024-10-02,Beras Medium,Banten,0,12650,12750,0,0
2024-10-02,Beras Medium,Bengkulu,0,13910,13910,0,0
2024-10-02,Beras Medium,DI Yogyakarta,0,13010,12760,0,0
2024-10-02,Beras Medium,DKI Jakarta,0,13930,13760,0,0
2024-10-02,Beras Medium,Gorontalo,0,13420,13450,0,0
2024-10-02,Beras Medium,Jambi,0,13120,13120,0,0
2024-10-02,Beras Medium,Jawa Barat,0,12900,12810,0,0
2024-10-02,Beras Medium,Jawa Tengah,0,13130,13030,0,0
2024-10-02,Beras Medium,Jawa Timur,0,12610,12620,0,0
2024-10-02,Beras Medium,Kalimantan Barat,0,14600,14610,0,0
2024-10-02,Beras Medium,Kalimantan Selatan,0,12760,12770,0,0
2024-10-02,Beras Medium,Kalimantan Tengah,0,14060,14000,0,0
2024-10-02,Beras Medium,Kalimantan Timur,0,15680,15590,0,0
2024-10-02,Beras Medium,Kalimantan Utara,0,15500,15500,0,0
2024-10-02,Beras Medium,Kepulauan Bangka Belitung,0,13960,13830,0,0
2024-10-02,Beras Medium,Kepulauan Riau,0,14000,14140,0,0
2024-10-02,Beras Medium,Lampung,0,13140,13200,0,0
2024-10-02,Beras Medium,Maluku Utara,0,15890,15790,0,0
2024-10-02,Beras Medium,Maluku,0,14570,14740,0,0
2024-10-02,Beras Medium,Nusa Tenggara Barat,0,12940,12750,0,0
2024-10-02,Beras Medium,Nusa Tenggara Timur,0,13440,13190,0,0
2024-10-02,Beras Medium,Papua Barat,0,15570,15930,0,0
2024-10-02,Beras Medium,Papua,0,15510,16180,0,0
2024-10-02,Beras Medium,Riau,0,14000,13830,0,0
2024-10-02,Beras Medium,Sulawesi Barat,0,13080,12880,0,0
2024-10-02,Beras Medium,Sulawesi Selatan,0,12570,12620,0,0
2024-10-02,Beras Medium,Sulawesi Tengah,0,13440,13540,0,0
2024-10-02,Beras Medium,Sulawesi Tenggara,0,13120,13070,0,0
2024-10-02,Beras Medium,Sulawesi Utara,0,13780,13850,0,0
2024-10-02,Beras Medium,Sumatera Barat,0,15380,15070,0,0
2024-10-02,Beras Medium,Sumatera Selatan,0,12540,12540,0,0
2024-10-02,Beras Medium,Sumatera Utara,0,13980,14000,0,0
2024-10-02,Beras Premium,Aceh,0,14670,14680,0,0
2024-10-02,Beras Premium,Bali,0,15530,15610,0,0
2024-10-02,Beras Premium,Banten,0,14600,15000,0,0
2024-10-02,Beras Premium,Bengkulu,0,15480,15500,0,0
2024-10-02,Beras Premium,DI Yogyakarta,0,14380,14430,0,0
2024-10-02,Beras Premium,DKI Jakarta,0,15490,15770,0,0
2024-10-02,Beras Premium,Gorontalo,0,15210,15330,0,0
2024-10-02,Beras Premium,Jambi,0,14990,15030,0,0
2024-10-02,Beras Premium,Jawa Barat,0,14800,14790,0,0
2024-10-02,Beras Premium,Jawa Tengah,0,14850,14950,0,0
2024-10-02,Beras Premium,Jawa Timur,0,14580,14760,0,0
2024-10-02,Beras Premium,Kalimantan Barat,0,17080,17160,0,0
2024-10-02,Beras Premium,Kalimantan Selatan,0,16290,15900,0,0
2024-10-02,Beras Premium,Kalimantan Tengah,0,17270,17410,0,0
2024-10-02,Beras Premium,Kalimantan Timur,0,17400,17450,0,0
2024-10-02,Beras Premium,Kalimantan Utara,0,17490,17370,0,0
2024-10-02,Beras Premium,Kepulauan Bangka Belitung,0,15860,16040,0,0
2024-10-02,Beras Premium,Kepulauan Riau,0,16100,16060,0,0
2024-10-02,Beras Premium,Lampung,0,14620,14580,0,0
2024-10-02,Beras Premium,Maluku Utara,0,18210,18050,0,0
2024-10-02,Beras Premium,Maluku,0,17370,17400,0,0
2024-10-02,Beras Premium,Nusa Tenggara Barat,0,14890,14710,0,0
2024-10-02,Beras Premium,Nusa Tenggara Timur,0,15720,15710,0,0
2024-10-02,Beras Premium,Papua Barat,0,18400,18480,0,0
2024-10-02,Beras Premium,Papua,0,17990,17930,0,0
2024-10-02,Beras Premium,Riau,0,16260,16080,0,0
2024-10-02,Beras Premium,Sulawesi Barat,0,14370,14320,0,0
2024-10-02,Beras Premium,Sulawesi Selatan,0,14530,14530,0,0
2024-10-02,Beras Premium,Sulawesi Tengah,0,15470,15870,0,0
2024-10-02,Beras Premium,Sulawesi Tenggara,0,14590,14430,0,0
2024-10-02,Beras Premium,Sulawesi Utara,0,15140,15200,0,0
2024-10-02,Beras Premium,Sumatera Barat,0,17610,17580,0,0
2024-10-02,Beras Premium,Sumatera Selatan,0,14140,14040,0,0
2024-10-02,Beras Premium,Sumatera Utara,0,15450,15320,0,0
2024-10-02,Cabai Merah Keriting,Aceh,0,28120,39660,0,0
2024-10-02,Cabai Merah Keriting,Bali,0,19330,28050,0,0
2024-10-02,Cabai Merah Keriting,Banten,0,28730,33500,0,0
2024-10-02,Cabai Merah Keriting,Bengkulu,0,27920,36340,0,0
2024-10-02,Cabai Merah Keriting,DI Yogyakarta,0,18400,26290,0,0
2024-10-02,Cabai Merah Keriting,DKI Jakarta,0,36340,41570,0,0
2024-10-02,Cabai Merah Keriting,Gorontalo,0,43560,48550,0,0
2024-10-02,Cabai Merah Keriting,Jambi,0,24040,28370,0,0
2024-10-02,Cabai Merah Keriting,Jawa Barat,0,30500,36790,0,0
2024-10-02,Cabai Merah Keriting,Jawa Tengah,0,22730,27090,0,0
2024-10-02,Cabai Merah Keriting,Jawa Timur,0,20850,26680,0,0
2024-10-02,Cabai Merah Keriting,Kalimantan Barat,0,58050,56900,0,0
2024-10-02,Cabai Merah Keriting,Kalimantan Selatan,0,36480,39640,0,0
2024-10-02,Cabai Merah Keriting,Kalimantan Tengah,0,54370,59790,0,0
2024-10-02,Cabai Merah Keriting,Kalimantan Timur,0,43110,54010,0,0
2024-10-02,Cabai Merah Keriting,Kalimantan Utara,0,64200,69020,0,0
2024-10-02,Cabai Merah Keriting,Kepulauan Bangka Belitung,0,37180,39970,0,0
2024-10-02,Cabai Merah Keriting,Kepulauan Riau,0,46920,58820,0,0
2024-10-02,Cabai Merah Keriting,Lampung,0,25050,31750,0,0
2024-10-02,Cabai Merah Keriting,Maluku Utara,0,57150,59330,0,0
2024-10-02,Cabai Merah Keriting,Maluku,0,59890,67620,0,0
2024-10-02,Cabai Merah Keriting,Nusa Tenggara Barat,0,21700,28220,0,0
2024-10-02,Cabai Merah Keriting,Nusa Tenggara Timur,0,46870,48070,0,0
2024-10-02,Cabai Merah Keriting,Papua Barat,0,60930,83240,0,0
2024-10-02,Cabai Merah Keriting,Papua,0,64640,73170,0,0
2024-10-02,Cabai Merah Keriting,Riau,0,38790,47260,0,0
2024-10-02,Cabai Merah Keriting,Sulawesi Barat,0,28190,38020,0,0
2024-10-02,Cabai Merah Keriting,Sulawesi Selatan,0,27250,32870,0,0
2024-10-02,Cabai Merah Keriting,Sulawesi Tengah,0,42350,51380,0,0
2024-10-02,Cabai Merah Keriting,Sulawesi Tenggara,0,43020,46550,0,0
2024-10-02,Cabai Merah Keriting,Sulawesi Utara,0,36040,42720,0,0
2024-10-02,Cabai Merah Keriting,Sumatera Barat,0,31250,41960,0,0
2024-10-02,Cabai Merah Keriting,Sumatera Selatan,0,28040,33220,0,0
2024-10-02,Cabai Merah Keriting,Sumatera Utara,0,24680,32120,0,0
2024-10-02,Cabai Rawit Merah,Aceh,0,0,0,0,0
2024-10-02,Cabai Rawit Merah,Bali,0,37250,32730,0,0
2024-10-02,Cabai Rawit Merah,Banten,0,42350,46530,0,0
2024-10-02,Cabai Rawit Merah,Bengkulu,0,45080,48830,0,0
2024-10-02,Cabai Rawit Merah,DI Yogyakarta,0,34230,29510,0,0
2024-10-02,Cabai Rawit Merah,DKI Jakarta,0,44810,51190,0,0
2024-10-02,Cabai Rawit Merah,Gorontalo,0,68010,61700,0,0
2024-10-02,Cabai Rawit Merah,Jambi,0,45610,44160,0,0
2024-10-02,Cabai Rawit Merah,Jawa Barat,0,40440,43120,0,0
2024-10-02,Cabai Rawit Merah,Jawa Tengah,0,35980,31970,0,0
2024-10-02,Cabai Rawit Merah,Jawa Timur,0,31900,32140,0,0
2024-10-02,Cabai Rawit Merah,Kalimantan Barat,0,70620,73060,0,0
2024-10-02,Cabai Rawit Merah,Kalimantan Selatan,0,47560,51190,0,0
2024-10-02,Cabai Rawit Merah,Kalimantan Tengah,0,63820,64660,0,0
2024-10-02,Cabai Rawit Merah,Kalimantan Timur,0,46640,51010,0,0
2024-10-02,Cabai Rawit Merah,Kalimantan Utara,0,75920,74520,0,0
2024-10-02,Cabai Rawit Merah,Kepulauan Bangka Belitung,0,61250,53560,0,0
2024-10-02,Cabai Rawit Merah,Kepulauan Riau,0,61470,67670,0,0
2024-10-02,Cabai Rawit Merah,Lampung,0,41380,42530,0,0
2024-10-02,Cabai Rawit Merah,Maluku Utara,0,83690,81940,0,0
2024-10-02,Cabai Rawit Merah,Maluku,0,67840,67540,0,0
2024-10-02,Cabai Rawit Merah,Nusa Tenggara Barat,0,30470,34410,0,0
2024-10-02,Cabai Rawit Merah,Nusa Tenggara Timur,0,36610,41440,0,0
2024-10-02,Cabai Rawit Merah,Papua Barat,0,83380,84340,0,0
2024-10-02,Cabai Rawit Merah,Papua,0,83620,82960,0,0
2024-10-02,Cabai Rawit Merah,Riau,0,55210,56340,0,0
2024-10-02,Cabai Rawit Merah,Sulawesi Barat,0,42690,43660,0,0
2024-10-02,Cabai Rawit Merah,Sulawesi Selatan,0,28240,31490,0,0
2024-10-02,Cabai Rawit Merah,Sulawesi Tengah,0,52730,54450,0,0
2024-10-02,Cabai Rawit Merah,Sulawesi Tenggara,0,41420,51200,0,0
2024-10-02,Cabai Rawit Merah,Sulawesi Utara,0,78930,62180,0,0
2024-10-02,Cabai Rawit Merah,Sumatera Barat,0,50570,55130,0,0
2024-10-02,Cabai Rawit Merah,Sumatera Selatan,0,42130,41240,0,0
2024-10-02,Cabai Rawit Merah,Sumatera Utara,0,46160,64870,0,0
2024-10-02,Daging Ayam Ras,Aceh,0,30380,29530,0,0
2024-10-02,Daging Ayam Ras,Bali,0,39280,37870,0,0
2024-10-02,Daging Ayam Ras,Banten,0,36330,35420,0,0
2024-10-02,Daging Ayam Ras,Bengkulu,0,32750,33530,0,0
2024-10-02,Daging Ayam Ras,DI Yogyakarta,0,32050,32900,0,0
2024-10-02,Daging Ayam Ras,DKI Jakarta,0,33450,36470,0,0
2024-10-02,Daging Ayam Ras,Gorontalo,0,31890,32610,0,0
2024-10-02,Daging Ayam Ras,Jambi,0,31940,30790,0,0
2024-10-02,Daging Ayam Ras,Jawa Barat,0,34320,34630,0,0
2024-10-02,Daging Ayam Ras,Jawa Tengah,0,34260,34340,0,0
2024-10-02,Daging Ayam Ras,Jawa Timur,0,31870,32730,0,0
2024-10-02,Daging Ayam Ras,Kalimantan Barat,0,42760,39130,0,0
2024-10-02,Daging Ayam Ras,Kalimantan Selatan,0,30630,30670,0,0
2024-10-02,Daging Ayam Ras,Kalimantan Tengah,0,39080,39250,0,0
2024-10-02,Daging Ayam Ras,Kalimantan Timur,0,38490,38190,0,0
2024-10-02,Daging Ayam Ras,Kalimantan Utara,0,47110,47110,0,0
2024-10-02,Daging Ayam Ras,Kepulauan Bangka Belitung,0,35030,33870,0,0
2024-10-02,Daging Ayam Ras,Kepulauan Riau,0,41580,40390,0,0
2024-10-02,Daging Ayam Ras,Lampung,0,34370,34180,0,0
2024-10-02,Daging Ayam Ras,Maluku Utara,0,47100,46810,0,0
2024-10-02,Daging Ayam Ras,Maluku,0,48220,47670,0,0
2024-10-02,Daging Ayam Ras,Nusa Tenggara Barat,0,39420,40340,0,0
2024-10-02,Daging Ayam Ras,Nusa Tenggara Timur,0,41590,43300,0,0
2024-10-02,Daging Ayam Ras,Papua Barat,0,50500,49780,0,0
2024-10-02,Daging Ayam Ras,Papua,0,44300,45090,0,0
2024-10-02,Daging Ayam Ras,Riau,0,30130,28710,0,0
2024-10-02,Daging Ayam Ras,Sulawesi Barat,0,30490,31950,0,0
2024-10-02,Daging Ayam Ras,Sulawesi Selatan,0,26420,25510,0,0
2024-10-02,Daging Ayam Ras,Sulawesi Tengah,0,32250,31890,0,0
2024-10-02,Daging Ayam Ras,Sulawesi Tenggara,0,33620,32380,0,0
2024-10-02,Daging Ayam Ras,Sulawesi Utara,0,33500,35060,0,0
2024-10-02,Daging Ayam Ras,Sumatera Barat,0,33880,35620,0,0
2024-10-02,Daging Ayam Ras,Sumatera Selatan,0,31230,31740,0,0
2024-10-02,Daging Ayam Ras,Sumatera Utara,0,30450,30670,0,0
2024-10-02,Daging Sapi Murni,Aceh,0,153560,152260,0,0
2024-10-02,Daging Sapi Murni,Bali,0,114000,114910,0,0
2024-10-02,Daging Sapi Murni,Banten,0,132860,133440,0,0
2024-10-02,Daging Sapi Murni,Bengkulu,0,136970,135840,0,0
2024-10-02,Daging Sapi Murni,DI Yogyakarta,0,136270,135990,0,0
2024-10-02,Daging Sapi Murni,DKI Jakarta,0,133250,138280,0,0
2024-10-02,Daging Sapi Murni,Gorontalo,0,132430,131330,0,0
2024-10-02,Daging Sapi Murni,Jambi,0,137090,137090,0,0
2024-10-02,Daging Sapi Murni,Jawa Barat,0,132470,133380,0,0
2024-10-02,Daging Sapi Murni,Jawa Tengah,0,130080,129780,0,0
2024-10-02,Daging Sapi Murni,Jawa Timur,0,118130,116900,0,0
2024-10-02,Daging Sapi Murni,Kalimantan Barat,0,155840,155800,0,0
2024-10-02,Daging Sapi Murni,Kalimantan Selatan,0,153400,154890,0,0
2024-10-02,Daging Sapi Murni,Kalimantan Tengah,0,156400,157540,0,0
2024-10-02,Daging Sapi Murni,Kalimantan Timur,0,156400,157580,0,0
2024-10-02,Daging Sapi Murni,Kalimantan Utara,0,158660,158660,0,0
2024-10-02,Daging Sapi Murni,Kepulauan Bangka Belitung,0,140720,141560,0,0
2024-10-02,Daging Sapi Murni,Kepulauan Riau,0,151590,153880,0,0
2024-10-02,Daging Sapi Murni,Lampung,0,132090,131320,0,0
2024-10-02,Daging Sapi Murni,Maluku Utara,0,132150,133120,0,0
2024-10-02,Daging Sapi Murni,Maluku,0,121320,118470,0,0
2024-10-02,Daging Sapi Murni,Nusa Tenggara Barat,0,122040,121900,0,0
2024-10-02,Daging Sapi Murni,Nusa Tenggara Timur,0,114350,112260,0,0
2024-10-02,Daging Sapi Murni,Papua Barat,0,129080,136080,0,0
2024-10-02,Daging Sapi Murni,Papua,0,147210,150580,0,0
2024-10-02,Daging Sapi Murni,Riau,0,144300,145100,0,0
2024-10-02,Daging Sapi Murni,Sulawesi Barat,0,124900,124900,0,0
2024-10-02,Daging Sapi Murni,Sulawesi Selatan,0,125910,125520,0,0
2024-10-02,Daging Sapi Murni,Sulawesi Tengah,0,134680,134910,0,0
2024-10-02,Daging Sapi Murni,Sulawesi Tenggara,0,135900,135360,0,0
2024-10-02,Daging Sapi Murni,Sulawesi Utara,0,133730,132960,0,0
