Tanggal,Bahan_pangan,Daerah,Harga_lag_1,Harga_lag_7,Harga_lag_30,Google_trends,Harga,MYRUSD,THBUSD,USDIDR,SGDIDR
2024-10-01,Daging Sapi Murni,Banten,132220,132450,133890,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Bengkulu,135380,135380,136700,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,DI Yogyakarta,135560,136270,136680,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,DKI Jakarta,136580,134910,136580,35,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Gorontalo,132290,132780,132220,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Jambi,135860,137090,137090,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Jawa Barat,132430,132430,133070,27,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Jawa Tengah,129950,129960,130010,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Jawa Timur,118310,117620,117460,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Kalimantan Barat,155840,155580,155800,34,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Kalimantan Selatan,152050,152880,152940,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Kalimantan Tengah,156400,156400,156990,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Kalimantan Timur,156400,156100,157110,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Kalimantan Utara,158210,158660,158660,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Kepulauan Bangka Belitung,141610,140720,142300,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Kepulauan Riau,154530,154430,154430,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Lampung,132330,132090,131670,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Maluku Utara,129780,132860,135630,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Maluku,121320,117780,120690,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Nusa Tenggara Barat,121880,122140,121900,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Nusa Tenggara Timur,114520,115290,115370,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Papua Barat,128890,126260,129030,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Papua,147780,147210,147860,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Riau,144320,143270,145070,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Sulawesi Barat,127380,126300,126150,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Sulawesi Selatan,125540,125740,125740,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Sulawesi Tengah,134680,134680,134580,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Sulawesi Tenggara,135180,136410,136410,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Sulawesi Utara,133730,133810,133730,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Sumatera Barat,143380,143790,144260,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Sumatera Selatan,135050,135290,135480,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Daging Sapi Murni,Sumatera Utara,135160,133930,134130,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Aceh,18030,17990,18070,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Bali,17380,17330,17420,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Banten,17950,17730,17690,19,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Bengkulu,17640,17600,17640,35,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,DI Yogyakarta,17000,17000,16860,22,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,DKI Jakarta,18410,18410,18410,2,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Gorontalo,18350,18190,18340,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Jambi,17310,17450,17470,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Jawa Barat,17680,17690,17710,1,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Jawa Tengah,16920,16930,16810,0,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Jawa Timur,16660,16550,16440,0,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Kalimantan Barat,17930,17840,17770,-1,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Kalimantan Selatan,17420,17460,17190,35,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Kalimantan Tengah,18050,17890,17740,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Kalimantan Timur,18320,18270,18410,34,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Kalimantan Utara,17840,17840,17550,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Kepulauan Bangka Belitung,17580,17580,17520,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Kepulauan Riau,15980,15980,16240,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Lampung,17610,17570,17600,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Maluku Utara,19650,19550,19690,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Maluku,19220,19360,19520,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Nusa Tenggara Barat,17720,17800,17720,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Nusa Tenggara Timur,18790,18910,18700,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Papua Barat,20290,20530,20340,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Papua,19680,19680,19730,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Riau,17510,17510,17410,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Sulawesi Barat,18210,18010,18090,33,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Sulawesi Selatan,17590,17780,17750,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Sulawesi Tengah,18710,18680,18790,32,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Sulawesi Tenggara,18930,19050,18740,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Sulawesi Utara,18310,18300,18370,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Sumatera Barat,17890,17950,18010,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Sumatera Selatan,17290,17360,17430,41,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Gula Konsumsi,Sumatera Utara,17920,17860,17810,41,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Aceh,15670,15630,15230,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Bali,16340,16390,16070,35,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Banten,15710,15820,15550,4,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Bengkulu,16100,15980,15980,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,DI Yogyakarta,16280,16260,16240,26,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,DKI Jakarta,16810,15710,16730,7,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Gorontalo,17770,17550,17020,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Jambi,15580,15240,15050,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Jawa Barat,16830,16830,16640,3,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Jawa Tengah,16330,16390,16110,6,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Jawa Timur,16330,16280,16060,6,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Kalimantan Barat,16790,16750,16120,3,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Kalimantan Selatan,15960,15930,15770,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Kalimantan Tengah,15170,15080,14880,42,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Kalimantan Timur,15960,15890,15960,34,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Kalimantan Utara,17590,17390,17490,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Kepulauan Bangka Belitung,15870,15230,15360,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Kepulauan Riau,16690,17590,14830,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Lampung,15930,15940,15700,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Maluku Utara,23000,0,0,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Maluku,16640,16480,16670,31,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Nusa Tenggara Barat,17420,17370,17750,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Nusa Tenggara Timur,16110,18220,17230,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Papua Barat,19170,19330,18210,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Papua,19150,19150,18400,42,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Riau,16600,16610,16310,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Sulawesi Barat,16400,16070,15710,26,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Sulawesi Selatan,16030,15960,15700,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Sulawesi Tengah,17250,17350,17230,29,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Sulawesi Tenggara,16790,16940,16950,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Sulawesi Utara,17080,17030,16910,42,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Sumatera Barat,15020,15060,15030,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Sumatera Selatan,15780,15720,15510,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Curah,Sumatera Utara,16280,16380,16610,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Aceh,18000,18030,18050,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Bali,17680,17730,17590,31,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Banten,17260,17320,16880,4,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Bengkulu,17260,17160,17260,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,DI Yogyakarta,16380,16210,16070,26,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,DKI Jakarta,18280,18210,17990,7,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Gorontalo,19750,19640,19440,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Jambi,16650,16550,16050,34,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Jawa Barat,17510,17510,17510,3,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Jawa Tengah,17110,17100,17040,6,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Jawa Timur,17020,16940,16710,6,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Barat,18530,18450,18530,3,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Selatan,17800,17890,17830,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Tengah,17820,17820,17530,41,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,20270,20320,20250,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Utara,19370,19240,18980,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kepulauan Bangka Belitung,16750,16620,16380,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kepulauan Riau,16990,16870,16770,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Lampung,17230,17180,16850,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Maluku Utara,21630,21410,20940,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Maluku,19600,19620,19860,31,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Nusa Tenggara Barat,18540,18540,18330,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Nusa Tenggara Timur,19490,19770,19500,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Papua Barat,24310,25300,24840,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Papua,19910,19910,20150,42,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Riau,17250,17180,17240,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Barat,19250,18860,18650,27,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Selatan,17770,17780,17670,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Tengah,19280,19410,19160,29,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Tenggara,20040,20100,20370,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sulawesi Utara,17160,17100,17270,42,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sumatera Barat,17730,17740,17760,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,17210,17170,17130,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sumatera Utara,18100,18270,17920,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Aceh,25690,25590,25670,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Bali,26980,27110,26640,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Banten,26350,26280,26090,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Bengkulu,25890,25850,26270,42,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,DI Yogyakarta,25070,25780,25420,53,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,DKI Jakarta,27640,27650,27040,63,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Gorontalo,32030,31840,31290,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Jambi,26910,27190,27070,49,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Jawa Barat,26840,26580,26410,60,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Jawa Tengah,25530,25560,25610,56,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Jawa Timur,25350,25380,24880,56,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Kalimantan Barat,29240,29520,30520,62,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Kalimantan Selatan,28310,28150,28580,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Kalimantan Tengah,30820,30820,30940,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Kalimantan Timur,31580,31330,31980,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Kalimantan Utara,34340,33640,32240,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Kepulauan Bangka Belitung,29730,29640,29770,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Kepulauan Riau,31520,31340,31730,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Lampung,26800,26500,27140,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Maluku Utara,34020,33330,33720,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Maluku,35080,34580,36710,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Nusa Tenggara Barat,30670,30650,31320,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Nusa Tenggara Timur,30470,31140,32310,41,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Papua Barat,39810,40850,40100,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Papua,37400,36420,36880,47,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Riau,27080,27210,27430,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Sulawesi Barat,28240,29160,26380,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Sulawesi Selatan,26560,26650,24440,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Sulawesi Tengah,28350,28170,29040,41,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Sulawesi Tenggara,29000,28560,28080,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Sulawesi Utara,31120,30980,31220,42,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Sumatera Barat,28680,28510,28780,41,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Sumatera Selatan,25960,26110,25960,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Telur Ayam Ras,Sumatera Utara,27640,27720,27840,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Aceh,10680,10690,10720,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Bali,10350,10290,10310,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Banten,10030,10180,10130,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Bengkulu,10670,10670,10720,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),DI Yogyakarta,8780,8780,9050,41,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),DKI Jakarta,10160,10320,10160,28,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Gorontalo,10190,10120,10140,28,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Jambi,10000,10000,10170,32,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Jawa Barat,10240,10200,10170,45,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Jawa Tengah,9310,9310,9320,44,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Jawa Timur,9450,9570,9500,44,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Kalimantan Barat,11300,11290,11480,49,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Kalimantan Selatan,9380,9430,9620,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Kalimantan Tengah,10210,10270,10250,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Kalimantan Timur,10110,10090,10110,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Kalimantan Utara,12000,12000,11290,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Kepulauan Bangka Belitung,10520,10520,10520,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Kepulauan Riau,10500,9990,10220,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Lampung,10630,10650,10820,51,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Maluku Utara,12480,12380,12440,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Maluku,12490,12390,12340,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Nusa Tenggara Barat,9450,9450,9530,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Nusa Tenggara Timur,10550,10560,10780,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Papua Barat,12960,13210,13210,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Papua,12450,12450,12450,46,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Riau,10610,10570,10720,36,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Sulawesi Barat,9540,9280,9150,37,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Sulawesi Selatan,9260,9190,9210,35,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Sulawesi Tengah,10270,10250,10240,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Sulawesi Tenggara,9620,9760,9800,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Sulawesi Utara,10690,10760,10840,39,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Sumatera Barat,9920,9780,9800,40,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Sumatera Selatan,8960,8940,9020,38,0,3379.0,430.0,14726.0,3379.0
2024-10-01,Tepung Terigu (Curah),Sumatera Utara,10640,10580,10730,38,0,3379.0,430.0,14726.0,3379.0
2024-10-02,Bawang Merah,Aceh,0,28110,26730,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Bali,0,24300,23580,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Banten,0,26140,25010,34,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Bengkulu,0,26890,24330,36,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,DI Yogyakarta,0,22390,19970,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,DKI Jakarta,0,28230,30610,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Gorontalo,0,33920,24410,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Jambi,0,24830,20620,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Jawa Barat,0,24730,23890,45,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Jawa Tengah,0,23390,22210,48,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Jawa Timur,0,21620,20010,48,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Kalimantan Barat,0,30460,28700,45,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Kalimantan Selatan,0,25680,23330,46,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Kalimantan Tengah,0,29110,27020,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Kalimantan Timur,0,33240,31850,39,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Kalimantan Utara,0,36180,33570,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Kepulauan Bangka Belitung,0,29300,26810,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Kepulauan Riau,0,35710,34860,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Lampung,0,23410,20880,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Maluku Utara,0,49210,47330,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Maluku,0,37070,32780,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Nusa Tenggara Barat,0,20940,18850,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Nusa Tenggara Timur,0,20100,19570,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Papua Barat,0,46200,48340,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Papua,0,48790,46420,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Riau,0,28270,24290,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Sulawesi Barat,0,31680,22540,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Sulawesi Selatan,0,26990,21860,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Sulawesi Tengah,0,34220,28390,38,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Sulawesi Tenggara,0,30970,28660,37,0,3380.0,434.0,14801.0,3380.0
2024-10-02,Bawang Merah,Sulawesi Utara,0,36310,30830,38,0,3380.0,434.0,14801.0,3380.0
